Customer_ID,Recency,Frequency,Monetary,First_purchase,Last_purchase,Total_items,Tenure,AOV,Cancelled_orders,Return_Rate,R_Score,F_Score,M_Score,Segment,Lifespan_years,CLV
16854,417,2,1408.96,09-03-2010 14:32,18-10-2010 16:31,997,640,704.48,0,0,1,3,4,At_Risk,1.753424658,2470.505205
16855,24,2,328.4,27-10-2011 16:31,16-11-2011 12:03,164,43,164.2,0,0,4,3,2,Needs_Attention,0.117808219,38.68821918
16856,15,3,358.49,23-09-2010 13:11,25-11-2011 08:59,171,442,119.4966667,0,0,5,3,2,Needs_Attention,1.210958904,434.1166575
16857,443,1,352.8,23-09-2010 10:49,23-09-2010 10:49,168,443,352.8,0,0,1,2,2,lost,1.21369863,428.1928767
16858,369,10,4668.28,15-12-2009 11:09,06-12-2010 09:52,1514,725,466.828,6,0.375,2,5,5,At_Risk,1.98630137,9272.610959
16859,145,7,1932.41,04-03-2010 12:37,18-07-2011 12:19,1899,646,276.0585714,3,0.3,3,4,4,Loyal_customers,1.769863014,3420.100986
16860,453,3,1610.62,15-02-2010 13:46,13-09-2010 10:05,625,662,536.8733333,1,0.25,1,3,4,At_Risk,1.81369863,2921.179288
16861,60,5,946.59,19-07-2010 11:44,11-10-2011 09:05,616,509,189.318,1,0.166666667,3,4,3,Loyal_customers,1.394520548,1320.039205
16862,547,4,662.33,07-01-2010 12:57,10-06-2010 13:05,513,701,165.5825,0,0,1,4,3,At_Risk,1.920547945,1272.036521
16863,31,3,998.52,26-10-2010 10:03,08-11-2011 15:26,745,410,332.84,2,0.4,4,3,3,Loyal_customers,1.123287671,1121.625205
16864,434,2,409.25,20-04-2010 11:56,01-10-2010 16:16,283,599,204.625,0,0,1,3,2,At_Risk,1.64109589,671.6184932
16865,402,1,130.95,03-11-2010 11:34,03-11-2010 11:34,157,402,130.95,0,0,2,2,1,lost,1.101369863,144.2243836
16866,141,3,207.74,01-07-2011 12:34,22-07-2011 10:06,60,162,69.24666667,0,0,3,3,1,Needs_Attention,0.443835616,92.20241096
16867,690,1,76.74,19-01-2010 09:11,19-01-2010 09:11,58,690,76.74,0,0,1,2,1,lost,1.890410959,145.070137
16868,394,3,393.39,25-04-2010 11:31,10-11-2010 13:17,116,594,131.13,0,0,2,3,2,At_Risk,1.62739726,640.2018082
16869,23,4,825.42,17-06-2011 13:01,17-11-2011 12:02,585,175,206.355,1,0.2,4,4,3,Loyal_customers,0.479452055,395.7493151
16870,469,1,450.16,27-08-2010 13:53,27-08-2010 13:53,278,469,450.16,0,0,1,2,2,lost,1.284931507,578.4247671
16871,22,6,2812.34,14-03-2011 10:31,17-11-2011 19:27,1253,271,468.7233333,1,0.142857143,4,4,4,Champions,0.742465753,2088.066137
16872,77,6,1213.13,02-09-2010 17:36,23-09-2011 16:05,1079,463,202.1883333,0,0,3,4,3,Loyal_customers,1.268493151,1538.847096
16873,5,12,14617.39,09-02-2010 14:17,05-12-2011 12:05,8601,668,1218.115833,5,0.294117647,5,5,5,Champions,1.830136986,26751.82608
16874,379,1,217.74,25-11-2010 13:08,25-11-2010 13:08,81,379,217.74,0,0,2,2,1,lost,1.038356164,226.0916712
16875,67,11,4234.53,05-01-2010 09:16,03-10-2011 13:39,2099,704,384.9572727,9,0.45,3,5,5,Loyal_customers,1.928767123,8167.422247
16876,404,1,136.01,01-11-2010 11:59,01-11-2010 11:59,181,404,136.01,0,0,2,2,1,lost,1.106849315,150.5425753
16877,12,6,853.72,15-05-2011 16:13,27-11-2011 13:47,463,208,142.2866667,0,0,5,4,3,Loyal_customers,0.569863014,486.5034521
16878,84,1,13.3,16-09-2011 17:39,16-09-2011 17:39,12,84,13.3,1,0.5,3,2,1,Needs_Attention,0.230136986,3.060821918
16880,31,8,1840.86,03-08-2010 13:54,09-11-2011 11:33,911,493,230.1075,0,0,4,5,4,Champions,1.350684932,2486.421863
16881,67,1,432,04-10-2011 10:33,04-10-2011 10:33,600,67,432,0,0,3,2,2,Needs_Attention,0.183561644,79.29863014
16882,67,3,705.12,26-01-2011 17:43,04-10-2011 10:42,424,317,235.04,0,0,3,3,3,Loyal_customers,0.868493151,612.3918904
16883,187,19,2396.59,04-12-2009 12:07,05-06-2011 12:51,1080,736,126.1363158,1,0.05,3,5,4,Loyal_customers,2.016438356,4832.576
16884,38,4,1073.92,18-05-2010 12:00,02-11-2011 11:52,521,571,268.48,0,0,4,4,3,Loyal_customers,1.564383562,1680.022795
16885,15,4,710.74,19-11-2010 12:51,24-11-2011 13:40,376,385,177.685,0,0,5,4,3,Loyal_customers,1.054794521,749.6846575
16886,456,1,134,09-09-2010 15:08,09-09-2010 15:08,48,456,134,1,0.5,1,2,1,lost,1.249315068,167.4082192
16887,35,3,660.72,01-12-2009 13:41,04-11-2011 14:07,424,738,220.24,0,0,4,3,3,Loyal_customers,2.021917808,1335.921534
16888,401,3,437.15,07-01-2010 13:07,04-11-2010 12:39,147,701,145.7166667,0,0,2,3,2,At_Risk,1.920547945,839.5675342
16889,195,6,2530.9,23-05-2010 10:46,29-05-2011 11:05,1616,566,421.8166667,0,0,2,4,4,At_Risk,1.550684932,3924.628493
16890,477,3,285.41,06-05-2010 16:27,20-08-2010 11:23,243,582,95.13666667,0,0,1,3,1,At_Risk,1.594520548,455.0921096
16891,2,11,2056.82,04-12-2009 12:37,08-12-2011 11:15,774,736,186.9836364,0,0,5,5,4,Champions,2.016438356,4147.45074
16892,1,7,762.1,08-12-2009 14:20,08-12-2011 13:18,370,731,108.8714286,2,0.222222222,5,4,3,Loyal_customers,2.002739726,1526.287945
16893,367,2,401.77,28-11-2010 15:14,08-12-2010 12:06,182,376,200.885,0,0,2,3,2,At_Risk,1.030136986,413.878137
16894,502,3,1324.06,22-06-2010 14:21,25-07-2010 15:43,507,535,441.3533333,2,0.4,1,3,4,At_Risk,1.465753425,1940.745479
16895,65,5,1121.42,12-02-2010 11:07,06-10-2011 12:15,433,666,224.284,0,0,3,4,3,Loyal_customers,1.824657534,2046.207452
16896,555,1,103.95,02-06-2010 15:40,02-06-2010 15:40,18,555,103.95,0,0,1,2,1,lost,1.520547945,158.0609589
16897,299,2,289.78,30-01-2011 11:52,13-02-2011 15:02,73,314,144.89,1,0.333333333,2,3,1,At_Risk,0.860273973,249.2901918
16898,26,5,1016.37,12-05-2010 12:18,13-11-2011 15:44,805,577,203.274,1,0.166666667,4,4,3,Loyal_customers,1.580821918,1606.699973
16899,8,8,1721.02,07-11-2010 15:00,02-12-2011 12:03,818,397,215.1275,0,0,5,5,4,Champions,1.087671233,1871.903945
16900,17,3,887.11,07-10-2011 13:17,23-11-2011 10:32,833,63,295.7033333,2,0.4,5,3,3,Loyal_customers,0.17260274,153.1176164
16901,729,1,204.26,10-12-2009 16:30,10-12-2009 16:30,42,729,204.26,0,0,1,2,1,lost,1.997260274,407.9603836
16902,116,1,1706.88,15-08-2011 14:17,15-08-2011 14:17,629,116,1706.88,0,0,3,2,4,Needs_Attention,0.317808219,542.4604932
16903,29,3,1062.28,20-10-2010 14:42,10-11-2011 15:32,747,415,354.0933333,1,0.25,4,3,3,Loyal_customers,1.136986301,1207.797808
16904,4,21,5132.37,24-10-2010 16:03,05-12-2011 13:10,2809,411,244.3985714,0,0,5,5,5,Champions,1.126027397,5779.189233
16905,5,17,5034.15,10-12-2009 20:04,04-12-2011 14:01,2059,729,296.1264706,3,0.15,5,5,5,Champions,1.997260274,10054.50781
16906,82,7,1448.8,13-05-2010 13:23,19-09-2011 11:49,613,575,206.9714286,0,0,3,4,4,Loyal_customers,1.575342466,2282.356164
16907,29,9,1707.9,01-07-2010 17:30,10-11-2011 18:04,532,526,189.7666667,0,0,4,5,4,Champions,1.44109589,2461.247671
16908,722,1,252.59,17-12-2009 13:35,17-12-2009 13:35,61,722,252.59,1,0.5,1,2,1,lost,1.978082192,499.6437808
16909,72,1,379.14,28-09-2011 16:45,28-09-2011 16:45,436,72,379.14,1,0.5,3,2,2,Needs_Attention,0.197260274,74.78926027
16910,4,8,1510.06,09-09-2011 14:14,05-12-2011 12:51,886,91,188.7575,0,0,5,5,4,Champions,0.249315068,376.4807123
16911,636,2,255.25,16-02-2010 16:12,14-03-2010 12:18,161,661,127.625,1,0.333333333,1,3,1,At_Risk,1.810958904,462.2472603
16912,29,15,4480.31,09-12-2009 12:32,11-11-2011 12:18,1693,731,298.6873333,3,0.166666667,4,5,5,Champions,2.002739726,8972.894822
16913,290,3,423.91,26-02-2010 12:06,22-02-2011 12:56,229,652,141.3033333,0,0,2,3,2,At_Risk,1.78630137,757.2310137
16914,36,1,208.46,03-11-2011 15:27,03-11-2011 15:27,121,36,208.46,0,0,4,2,1,New_customers,0.098630137,20.56043836
16915,9,11,1543.18,19-05-2010 13:32,30-11-2011 16:39,190,569,140.2890909,0,0,5,5,4,Champions,1.55890411,2405.669644
16916,24,4,1123.4,20-10-2010 12:56,16-11-2011 12:08,764,415,280.85,0,0,4,4,3,Loyal_customers,1.136986301,1277.290411
16917,277,2,1857.83,17-03-2010 15:24,08-03-2011 11:55,793,632,928.915,1,0.333333333,2,3,4,At_Risk,1.731506849,3216.84537
16918,50,16,3213.29,03-12-2009 12:27,21-10-2011 12:50,2069,737,200.830625,3,0.157894737,4,5,5,Champions,2.019178082,6488.20474
16919,156,24,5125.91,19-08-2010 15:28,06-07-2011 13:35,2425,477,213.5795833,4,0.142857143,3,5,5,Loyal_customers,1.306849315,6698.791973
16920,411,1,355.45,24-10-2010 14:07,24-10-2010 14:07,81,411,355.45,0,0,1,2,2,lost,1.126027397,400.2464384
16921,61,3,446.67,18-04-2010 15:34,09-10-2011 16:22,299,600,148.89,0,0,3,3,2,Needs_Attention,1.643835616,734.2520548
16922,573,1,611.08,16-05-2010 11:24,16-05-2010 11:24,281,573,611.08,0,0,1,2,2,lost,1.569863014,959.3118904
16923,12,32,13378.36,31-01-2010 11:14,27-11-2011 13:00,6269,678,418.07375,9,0.219512195,5,5,5,Champions,1.857534247,24850.76186
16924,21,3,846.75,16-09-2011 12:54,18-11-2011 12:53,493,84,282.25,1,0.25,4,3,3,Loyal_customers,0.230136986,194.8684932
16925,540,1,125.65,17-06-2010 15:03,17-06-2010 15:03,123,540,125.65,0,0,1,2,1,lost,1.479452055,185.8931507
16926,371,5,1421.35,01-07-2010 12:57,03-12-2010 13:42,237,526,284.27,1,0.166666667,2,4,4,At_Risk,1.44109589,2048.301644
16927,116,3,543.05,13-12-2010 11:57,16-08-2011 11:10,993,362,181.0166667,0,0,3,3,2,Needs_Attention,0.991780822,538.5865753
16928,80,29,4113.23,03-02-2010 12:30,20-09-2011 15:10,2755,675,141.8355172,4,0.121212121,3,5,5,Loyal_customers,1.849315068,7606.658219
16929,4,7,1295.39,07-07-2011 12:39,06-12-2011 08:37,929,156,185.0557143,0,0,5,4,4,Champions,0.42739726,553.646137
16930,26,3,380.55,02-10-2011 14:25,13-11-2011 16:13,341,68,126.85,0,0,4,3,2,Needs_Attention,0.18630137,70.8969863
16931,5,23,5233.62,07-11-2010 13:24,04-12-2011 13:15,3463,397,227.5486957,0,0,5,5,5,Champions,1.087671233,5692.457918
16932,53,3,440.71,17-05-2010 14:15,17-10-2011 14:12,229,571,146.9033333,0,0,4,3,2,Needs_Attention,1.564383562,689.4394795
16933,1,9,3181.25,09-12-2009 15:03,08-12-2011 12:54,1547,730,353.4722222,7,0.4375,5,5,5,Champions,2,6362.5
16934,55,6,2110.99,28-03-2010 12:43,16-10-2011 12:40,939,622,351.8316667,1,0.142857143,4,4,4,Champions,1.704109589,3597.358301
16935,382,3,535.1,14-10-2010 13:09,23-11-2010 09:16,278,421,178.3666667,0,0,2,3,2,At_Risk,1.153424658,617.1975342
16936,26,2,551.17,19-11-2010 11:54,14-11-2011 11:04,342,386,275.585,0,0,4,3,2,Needs_Attention,1.057534247,582.8811507
16937,499,1,202.1,28-07-2010 17:56,28-07-2010 17:56,126,499,202.1,0,0,1,2,1,lost,1.367123288,276.2956164
16938,9,9,7043.18,17-02-2010 14:47,01-12-2011 10:20,5084,660,782.5755556,1,0.1,5,5,5,Champions,1.808219178,12735.61315
16939,489,3,449,28-02-2010 13:33,08-08-2010 12:24,232,649,149.6666667,0,0,1,3,2,At_Risk,1.778082192,798.3589041
16940,52,8,6427.66,08-12-2009 13:08,18-10-2011 13:15,4503,731,803.4575,3,0.272727273,4,5,5,Champions,2.002739726,12872.93003
16941,612,1,33,07-04-2010 11:13,07-04-2010 11:13,12,612,33,0,0,1,2,1,lost,1.676712329,55.33150685
16942,13,9,1920.59,26-04-2011 11:59,27-11-2011 12:40,811,228,213.3988889,1,0.1,5,5,4,Champions,0.624657534,1199.711014
16943,212,5,1299.49,25-03-2010 13:34,12-05-2011 11:57,147,624,259.898,2,0.285714286,2,4,4,At_Risk,1.709589041,2221.593863
16944,610,1,101.36,09-04-2010 11:03,09-04-2010 11:03,27,610,101.36,0,0,1,2,1,lost,1.671232877,169.3961644
16945,22,33,8548.16,09-12-2009 11:33,18-11-2011 11:39,5889,731,259.0351515,2,0.057142857,4,5,5,Champions,2.002739726,17119.73962
16946,383,5,1222.04,02-03-2010 10:49,21-11-2010 14:06,509,648,244.408,1,0.166666667,2,4,3,At_Risk,1.775342466,2169.539507
16947,236,5,955.21,03-03-2010 10:54,18-04-2011 09:38,655,647,191.042,5,0.5,2,4,3,At_Risk,1.77260274,1693.207863
16948,139,7,868.77,21-02-2010 13:48,24-07-2011 12:46,2091,656,124.11,0,0,3,4,3,Loyal_customers,1.797260274,1561.405808
16949,4,6,1286.27,27-01-2011 12:11,06-12-2011 11:07,791,317,214.3783333,1,0.142857143,5,4,4,Champions,0.868493151,1117.116685
16950,57,10,3784.37,24-01-2010 11:26,14-10-2011 09:06,2492,685,378.437,2,0.166666667,4,5,5,Champions,1.876712329,7102.173836
16951,135,3,1277.75,08-02-2011 14:58,28-07-2011 12:05,1318,304,425.9166667,1,0.25,3,3,4,Loyal_customers,0.832876712,1064.208219
16952,109,5,798.78,11-12-2009 13:52,22-08-2011 13:03,344,728,159.756,0,0,3,4,3,Loyal_customers,1.994520548,1593.183123
16953,30,1,20.8,09-11-2011 15:54,09-11-2011 15:54,10,30,20.8,0,0,4,2,1,New_customers,0.082191781,1.709589041
16954,1,20,6081.88,18-01-2010 14:49,09-12-2011 09:46,4086,690,304.094,1,0.047619048,5,5,5,Champions,1.890410959,11497.2526
16955,185,6,1309.41,31-01-2010 11:38,08-06-2011 10:36,823,678,218.235,3,0.333333333,3,4,4,Loyal_customers,1.857534247,2432.273918
16956,18,1,308.74,22-11-2011 08:56,22-11-2011 08:56,114,18,308.74,1,0.5,5,2,2,New_customers,0.049315068,15.22553425
16957,239,2,416.64,03-03-2011 09:25,14-04-2011 13:56,172,282,208.32,0,0,2,3,2,At_Risk,0.77260274,321.8972055
16958,435,1,809.44,30-09-2010 14:25,30-09-2010 14:25,561,435,809.44,0,0,1,2,3,Needs_Attention,1.191780822,964.6750685
16959,87,1,117.35,13-09-2011 15:03,13-09-2011 15:03,49,87,117.35,0,0,3,2,1,Needs_Attention,0.238356164,27.97109589
16960,39,8,2043.43,02-03-2010 13:36,01-11-2011 11:35,1515,647,255.42875,1,0.111111111,4,5,4,Champions,1.77260274,3622.189616
16961,116,3,794.56,25-06-2010 14:36,15-08-2011 13:46,482,532,264.8533333,3,0.5,3,3,3,Loyal_customers,1.457534247,1158.098411
16962,410,1,251.04,26-10-2010 11:36,26-10-2010 11:36,158,410,251.04,0,0,2,2,1,lost,1.123287671,281.990137
16963,187,1,110.55,05-06-2011 13:48,05-06-2011 13:48,35,187,110.55,0,0,3,2,1,Needs_Attention,0.512328767,56.63794521
16964,733,2,207.85,06-12-2009 12:51,06-12-2009 12:53,49,733,103.925,0,0,1,3,1,At_Risk,2.008219178,417.4083562
16965,227,1,201.19,27-04-2011 12:08,27-04-2011 12:08,291,227,201.19,0,0,2,2,1,lost,0.621917808,125.1236438
16966,8,7,2154.97,13-04-2011 14:17,01-12-2011 13:40,1981,240,307.8528571,3,0.3,5,4,4,Champions,0.657534247,1416.966575
16967,189,1,319.02,03-06-2011 14:24,03-06-2011 14:24,333,189,319.02,0,0,3,2,2,Needs_Attention,0.517808219,165.1911781
16968,4,2,439.43,24-08-2011 10:51,05-12-2011 15:02,326,108,219.715,0,0,5,3,2,Needs_Attention,0.295890411,130.0231233
16969,39,3,650.41,01-06-2011 12:10,31-10-2011 13:12,816,192,216.8033333,0,0,4,3,3,Loyal_customers,0.526027397,342.1334795
16970,626,1,71.4,23-03-2010 13:50,23-03-2010 13:50,12,626,71.4,0,0,1,2,1,lost,1.715068493,122.4558904
16971,38,1,357.21,01-11-2011 15:06,01-11-2011 15:06,72,38,357.21,1,0.5,4,2,2,New_customers,0.104109589,37.1889863
16972,383,2,786.25,09-09-2010 11:20,22-11-2010 10:59,190,457,393.125,0,0,2,3,3,At_Risk,1.252054795,984.4280822
16973,386,1,127,18-11-2010 13:56,18-11-2010 13:56,60,386,127,0,0,2,2,1,lost,1.057534247,134.3068493
16974,523,2,365.5,24-05-2010 10:43,05-07-2010 10:18,70,565,182.75,0,0,1,3,2,At_Risk,1.547945205,565.7739726
16975,423,3,926.12,22-07-2010 11:38,12-10-2010 17:53,586,506,308.7066667,2,0.4,1,3,3,At_Risk,1.38630137,1283.881425
16976,267,1,251.52,17-03-2011 16:33,17-03-2011 16:33,88,267,251.52,0,0,2,2,1,lost,0.731506849,183.9886027
16977,395,4,496,18-03-2010 11:06,09-11-2010 13:17,142,632,124,0,0,2,4,2,At_Risk,1.731506849,858.8273973
16978,78,3,768.88,11-02-2010 16:27,23-09-2011 12:50,285,666,256.2933333,0,0,3,3,3,Loyal_customers,1.824657534,1402.942685
16979,4,9,2859.74,15-09-2010 14:30,06-12-2011 12:21,1451,450,317.7488889,3,0.25,5,5,4,Champions,1.232876712,3525.706849
16980,255,3,1473.33,07-10-2010 14:05,29-03-2011 16:36,1039,428,491.11,0,0,2,3,4,At_Risk,1.17260274,1727.630795
16982,61,1,384.06,10-10-2011 12:28,10-10-2011 12:28,182,61,384.06,0,0,3,2,2,Needs_Attention,0.167123288,64.18536986
16983,13,11,3710.22,19-09-2010 12:38,27-11-2011 12:10,2508,447,337.2927273,1,0.083333333,5,5,5,Champions,1.224657534,4543.748877
16984,88,9,10754.8,07-03-2010 15:34,12-09-2011 13:43,5330,642,1194.977778,10,0.526315789,3,5,5,Loyal_customers,1.75890411,18916.66192
16985,17,23,10923.16,10-12-2009 13:34,22-11-2011 13:33,3103,729,474.92,3,0.115384615,5,5,5,Champions,1.997260274,21816.39353
16986,30,11,4888.75,04-02-2010 14:46,10-11-2011 11:55,2539,673,444.4318182,0,0,4,5,5,Champions,1.843835616,9014.05137
16987,3,11,2535.9,02-12-2009 14:34,06-12-2011 17:26,679,737,230.5363636,1,0.083333333,5,5,4,Champions,2.019178082,5120.433699
16988,5,2,382.67,25-11-2010 09:22,04-12-2011 16:02,158,380,191.335,0,0,5,3,2,Needs_Attention,1.04109589,398.3961644
16989,7,6,1133.25,12-07-2011 09:11,02-12-2011 16:39,1233,151,188.875,0,0,5,4,3,Loyal_customers,0.41369863,468.8239726
16990,219,2,344,13-10-2010 11:42,05-05-2011 08:30,200,423,172,0,0,2,3,2,At_Risk,1.15890411,398.6630137
16991,421,1,1041.21,14-10-2010 14:08,14-10-2010 14:08,793,421,1041.21,0,0,1,2,3,Needs_Attention,1.153424658,1200.957288
16992,11,13,5476.5,11-02-2010 12:36,29-11-2011 11:50,2061,667,421.2692308,2,0.133333333,5,5,5,Champions,1.82739726,10007.7411
16993,464,2,1950.95,12-05-2010 13:55,02-09-2010 12:16,285,576,975.475,1,0.333333333,1,3,4,At_Risk,1.578082192,3078.759452
16996,30,9,2123.61,18-10-2010 12:24,09-11-2011 16:43,919,418,235.9566667,4,0.307692308,4,5,4,Champions,1.145205479,2431.969808
16997,288,3,702,18-01-2011 11:51,24-02-2011 17:28,360,326,234,0,0,2,3,3,At_Risk,0.893150685,626.9917808
16998,150,5,402,21-09-2010 14:39,13-07-2011 09:44,104,444,80.4,2,0.285714286,3,4,2,Needs_Attention,1.216438356,489.0082192
16999,23,2,484.82,26-09-2011 15:43,16-11-2011 13:53,294,74,242.41,0,0,4,3,2,Needs_Attention,0.202739726,98.29227397
17000,396,2,406.3,27-10-2010 14:16,08-11-2010 13:35,305,408,203.15,0,0,2,3,2,At_Risk,1.117808219,454.1654795
17001,1,19,6640.8,25-03-2010 12:41,09-12-2011 09:38,3782,625,349.5157895,0,0,5,5,5,Champions,1.712328767,11371.23288
17002,86,7,2571.55,08-03-2010 15:46,15-09-2011 12:40,1265,641,367.3642857,1,0.125,3,4,4,Loyal_customers,1.756164384,4516.064521
17003,402,4,830.16,10-05-2010 11:20,02-11-2010 13:15,495,579,207.54,0,0,2,4,3,At_Risk,1.58630137,1316.883945
17004,46,4,2425.16,11-10-2010 15:43,24-10-2011 14:25,1281,424,606.29,0,0,4,4,4,Champions,1.161643836,2817.172164
17005,471,2,742.36,30-04-2010 10:55,26-08-2010 10:57,787,589,371.18,1,0.333333333,1,3,3,At_Risk,1.61369863,1197.945315
17006,5,8,1636.32,05-03-2010 13:33,05-12-2011 12:09,573,644,204.54,0,0,5,5,4,Champions,1.764383562,2887.09611
17007,51,7,1120.1,28-09-2010 13:51,20-10-2011 10:47,717,437,160.0142857,1,0.125,4,4,3,Loyal_customers,1.197260274,1341.051233
17008,429,1,81.36,06-10-2010 15:19,06-10-2010 15:19,24,429,81.36,0,0,1,2,1,lost,1.175342466,95.62586301
17009,551,1,242.06,06-06-2010 16:01,06-06-2010 16:01,336,551,242.06,0,0,1,2,1,lost,1.509589041,365.4111233
17010,18,1,195.36,21-11-2011 14:49,21-11-2011 14:49,118,18,195.36,1,0.5,5,2,1,New_customers,0.049315068,9.634191781
17011,30,3,671.7,26-02-2010 09:47,09-11-2011 13:30,792,652,223.9,1,0.25,4,3,3,Loyal_customers,1.78630137,1199.85863
17012,725,1,384.16,14-12-2009 17:34,14-12-2009 17:34,268,725,384.16,0,0,1,2,2,lost,1.98630137,763.0575342
17014,8,3,586.33,04-10-2011 11:36,01-12-2011 14:09,245,67,195.4433333,1,0.25,5,3,2,Needs_Attention,0.183561644,107.6276986
17015,29,3,1842.56,07-06-2011 13:19,11-11-2011 10:45,1981,185,614.1866667,0,0,4,3,4,Loyal_customers,0.506849315,933.900274
17016,577,1,552.4,12-05-2010 12:32,12-05-2010 12:32,309,577,552.4,0,0,1,2,2,lost,1.580821918,873.2460274
17017,3,29,14110.61,03-12-2009 13:22,07-12-2011 09:32,10591,736,486.5727586,12,0.292682927,5,5,5,Champions,2.016438356,28453.17523
17018,41,6,2287.7,05-12-2009 10:27,30-10-2011 11:42,456,735,381.2833333,0,0,4,4,4,Champions,2.01369863,4606.738356
17019,11,11,4012.2,02-12-2009 11:52,28-11-2011 13:06,2643,738,364.7454545,2,0.153846154,5,5,5,Champions,2.021917808,8112.33863
17020,542,2,935.62,03-03-2010 12:27,15-06-2010 13:06,860,647,467.81,0,0,1,3,3,At_Risk,1.77260274,1658.482575
17021,442,6,1182.22,29-04-2010 20:05,23-09-2010 20:01,992,589,197.0366667,0,0,1,4,3,At_Risk,1.61369863,1907.746795
17022,31,2,260,03-10-2010 10:27,08-11-2011 17:09,180,433,130,0,0,4,3,1,Needs_Attention,1.18630137,308.4383562
17023,417,3,800.18,11-01-2010 15:09,18-10-2010 15:37,530,697,266.7266667,0,0,1,3,3,At_Risk,1.909589041,1528.014959
17024,45,3,95.85,05-07-2011 09:31,25-10-2011 13:47,69,158,31.95,0,0,4,3,1,Needs_Attention,0.432876712,41.49123288
17025,61,5,1510.64,08-03-2010 13:37,10-10-2011 09:06,1024,641,302.128,0,0,3,4,4,Loyal_customers,1.756164384,2652.932164
17026,185,3,208.98,18-10-2010 15:22,07-06-2011 14:28,132,417,69.66,0,0,3,3,1,Needs_Attention,1.142465753,238.7524932
17027,79,9,1327.11,10-12-2009 12:10,22-09-2011 12:24,653,730,147.4566667,1,0.1,3,5,4,Loyal_customers,2,2654.22
17028,581,3,1593.83,18-12-2009 14:28,07-05-2010 15:33,856,721,531.2766667,0,0,1,3,4,At_Risk,1.975342466,3148.360082
17029,111,7,2137.3,14-02-2010 10:19,21-08-2011 11:06,1265,664,305.3285714,0,0,3,4,4,Loyal_customers,1.819178082,3888.129315
17030,64,1,146.87,07-10-2011 08:49,07-10-2011 08:49,146,64,146.87,0,0,3,2,1,Needs_Attention,0.175342466,25.75254795
17031,12,6,2773.85,07-05-2010 14:52,28-11-2011 10:23,1595,581,462.3083333,0,0,5,4,4,Champions,1.591780822,4415.361233
17032,548,8,3004.6,10-12-2009 15:36,10-06-2010 12:16,1695,729,375.575,5,0.384615385,1,5,5,At_Risk,1.997260274,6000.968219
17033,86,4,1332.79,07-11-2010 12:55,14-09-2011 14:34,871,397,333.1975,0,0,3,4,4,Loyal_customers,1.087671233,1449.637342
17034,16,5,1283.92,14-07-2010 12:55,23-11-2011 15:14,700,513,256.784,2,0.285714286,5,4,4,Champions,1.405479452,1804.523178
17035,246,4,613.59,03-12-2009 10:37,08-04-2011 11:23,327,737,153.3975,1,0.2,2,4,2,At_Risk,2.019178082,1238.947479
17036,383,1,176.9,21-11-2010 14:26,21-11-2010 14:26,76,383,176.9,0,0,2,2,1,lost,1.049315068,185.6238356
17037,88,1,1267.32,13-09-2011 12:49,13-09-2011 12:49,656,88,1267.32,1,0.5,3,2,4,Needs_Attention,0.24109589,305.5456438
17038,30,2,743.17,20-10-2010 16:04,09-11-2011 13:50,535,415,371.585,0,0,4,3,3,Loyal_customers,1.136986301,844.9741096
17039,604,1,1954.99,14-04-2010 12:56,14-04-2010 12:56,689,604,1954.99,0,0,1,2,4,Needs_Attention,1.654794521,3235.10674
17040,138,2,463.25,07-06-2010 15:08,25-07-2011 10:19,189,550,231.625,0,0,3,3,2,Needs_Attention,1.506849315,698.0479452
17041,27,6,1686.28,18-04-2010 14:25,13-11-2011 11:21,1337,600,281.0466667,1,0.142857143,4,4,4,Champions,1.643835616,2771.967123
17042,3,5,1044.38,06-04-2011 14:53,07-12-2011 12:26,994,247,208.876,0,0,5,4,3,Loyal_customers,0.676712329,706.7448219
17043,32,8,2616.55,09-12-2009 15:20,07-11-2011 15:33,1624,730,327.06875,0,0,4,5,4,Champions,2,5233.1
17044,25,12,11962.3,07-12-2009 12:25,14-11-2011 14:28,5722,733,996.8583333,4,0.25,4,5,5,Champions,2.008219178,24022.92027
17045,113,5,827.68,06-10-2010 14:52,18-08-2011 17:09,294,429,165.536,0,0,3,4,3,Loyal_customers,1.175342466,972.8074521
17046,157,5,1906.07,29-03-2010 13:46,05-07-2011 14:24,1636,620,381.214,0,0,3,4,4,Loyal_customers,1.698630137,3237.707945
17047,85,6,2289.23,08-12-2009 08:48,15-09-2011 13:27,1184,732,381.5383333,0,0,3,4,4,Loyal_customers,2.005479452,4591.003726
17048,118,7,2071.68,18-01-2010 13:55,14-08-2011 11:49,1068,690,295.9542857,4,0.363636364,3,4,4,Loyal_customers,1.890410959,3916.326575
17049,3,19,9947.48,04-03-2010 10:23,07-12-2011 10:48,4276,646,523.5515789,6,0.24,5,5,5,Champions,1.769863014,17605.67693
17050,96,11,4691.79,26-01-2010 14:54,04-09-2011 13:48,2451,682,426.5263636,1,0.083333333,3,5,5,Loyal_customers,1.868493151,8766.577479
17051,194,4,714.39,21-03-2010 14:55,29-05-2011 14:13,513,628,178.5975,0,0,2,4,3,At_Risk,1.720547945,1229.142247
17052,28,1,413.75,11-11-2011 14:50,11-11-2011 14:50,261,28,413.75,0,0,4,2,2,New_customers,0.076712329,31.73972603
